,id,Median_HHI,state_code,county_code
3102,0500000US55109,81124,55,109
3103,0500000US55111,56732,55,111
3104,0500000US55113,44555,55,113
3105,0500000US55115,54143,55,115
3106,0500000US55117,58943,55,117
3107,0500000US55119,51698,55,119
3108,0500000US55121,55865,55,121
3109,0500000US55123,50905,55,123
3110,0500000US55125,44285,55,125
3111,0500000US55127,61106,55,127
3112,0500000US55129,48422,55,129
3113,0500000US55131,74062,55,131
3114,0500000US55133,84331,55,133
3115,0500000US55135,57680,55,135
3116,0500000US55137,51195,55,137
3117,0500000US55139,57124,55,139
3118,0500000US55141,53473,55,141
3119,0500000US56001,46865,56,1
3120,0500000US56003,53435,56,3
3121,0500000US56005,79916,56,5
3122,0500000US56007,60206,56,7
3123,0500000US56009,63923,56,9
3124,0500000US56011,64055,56,11
3125,0500000US56013,54242,56,13
3126,0500000US56015,49774,56,15
3127,0500000US56017,51875,56,17
3128,0500000US56019,55991,56,19
3129,0500000US56021,64220,56,21
3130,0500000US56023,64519,56,23
3131,0500000US56025,60550,56,25
3132,0500000US56027,39359,56,27
3133,0500000US56029,62666,56,29
3134,0500000US56031,47096,56,31
3135,0500000US56033,58521,56,33
3136,0500000US56035,78680,56,35
3137,0500000US56037,73008,56,37
3138,0500000US56039,83831,56,39
3139,0500000US56041,58235,56,41
3140,0500000US56043,53426,56,43
3141,0500000US56045,52867,56,45
3142,0500000US72001,12902,72,1
3143,0500000US72003,16347,72,3
3144,0500000US72005,16693,72,5
3145,0500000US72007,17255,72,7
3146,0500000US72009,19720,72,9
3147,0500000US72011,19379,72,11
3148,0500000US72013,18001,72,13
3149,0500000US72015,16976,72,15
3150,0500000US72017,16889,72,17
3151,0500000US72019,15970,72,19
3152,0500000US72021,26017,72,21
3153,0500000US72023,16080,72,23
3154,0500000US72025,25006,72,25
3155,0500000US72027,16831,72,27
3156,0500000US72029,20673,72,29
3157,0500000US72031,29434,72,31
3158,0500000US72033,18253,72,33
3159,0500000US72035,21320,72,35
3160,0500000US72037,19103,72,37
3161,0500000US72039,15071,72,39
3162,0500000US72041,19949,72,41
3163,0500000US72043,19833,72,43
3164,0500000US72045,12812,72,45
3165,0500000US72047,15088,72,47
3166,0500000US72049,23802,72,49
3167,0500000US72051,29667,72,51
3168,0500000US72053,19068,72,53
3169,0500000US72054,20315,72,54
3170,0500000US72055,13242,72,55
3171,0500000US72057,16374,72,57
3172,0500000US72059,16922,72,59
3173,0500000US72061,33937,72,61
3174,0500000US72063,33661,72,63
3175,0500000US72065,17201,72,65
3176,0500000US72067,19394,72,67
3177,0500000US72069,19880,72,69
3178,0500000US72071,16748,72,71
3179,0500000US72073,15424,72,73
3180,0500000US72075,20845,72,75
3181,0500000US72077,18969,72,77
3182,0500000US72079,13747,72,79
3183,0500000US72081,14540,72,81
3184,0500000US72083,13435,72,83
3185,0500000US72085,21792,72,85
3186,0500000US72087,17402,72,87
3187,0500000US72089,20829,72,89
3188,0500000US72091,19459,72,91
3189,0500000US72093,13262,72,93
3190,0500000US72095,19788,72,95
3191,0500000US72097,14120,72,97
3192,0500000US72099,14155,72,99
3193,0500000US72101,20589,72,101
3194,0500000US72103,19356,72,103
3195,0500000US72105,19332,72,105
3196,0500000US72107,13319,72,107
3197,0500000US72109,15761,72,109
3198,0500000US72111,17592,72,111
3199,0500000US72113,17173,72,113
3200,0500000US72115,16630,72,115
3201,0500000US72117,21591,72,117
3202,0500000US72119,22509,72,119
3203,0500000US72121,16846,72,121
3204,0500000US72123,16887,72,123
3205,0500000US72125,15619,72,125
3206,0500000US72127,22146,72,127
3207,0500000US72129,18821,72,129
3208,0500000US72131,14812,72,131
3209,0500000US72133,17640,72,133
3210,0500000US72135,28863,72,135
3211,0500000US72137,24899,72,137
3212,0500000US72139,31193,72,139
3213,0500000US72141,16533,72,141
3214,0500000US72143,18895,72,143
3215,0500000US72145,19096,72,145
3216,0500000US72147,15539,72,147
3217,0500000US72149,19855,72,149
3218,0500000US72151,16013,72,151
3219,0500000US72153,14954,72,153
3220,0500000US01003,55962,1,3
3221,0500000US01005,34186,1,5
3222,0500000US01007,45340,1,7
3223,0500000US01009,48695,1,9
3224,0500000US01011,32152,1,11
3225,0500000US01013,39109,1,13
3226,0500000US01015,45197,1,15
3227,0500000US01017,39872,1,17
3228,0500000US01019,41014,1,19
3229,0500000US01021,45182,1,21
3230,0500000US01023,34884,1,23
3231,0500000US01025,36127,1,25
3232,0500000US01027,41225,1,27
3233,0500000US01029,40188,1,29
3234,0500000US01031,53155,1,31
3235,0500000US01033,47558,1,33
3236,0500000US01035,33177,1,35
3237,0500000US01037,38301,1,37
3238,0500000US01039,40601,1,39
3239,0500000US01041,39812,1,41
3240,0500000US01043,42558,1,43
3241,0500000US01045,45960,1,45
3242,0500000US01047,31602,1,47
3243,0500000US01049,39233,1,49
3244,0500000US01051,59347,1,51
3245,0500000US01053,35000,1,53
3246,0500000US01055,44023,1,55
3247,0500000US01057,37458,1,57
3248,0500000US01059,40459,1,59
3249,0500000US01061,38142,1,61
3250,0500000US01063,21804,1,63
3251,0500000US01065,30571,1,65
3252,0500000US01067,48610,1,67
3253,0500000US01069,45496,1,69
3254,0500000US01071,39816,1,71
3255,0500000US01073,51979,1,73
3256,0500000US01075,36756,1,75
3257,0500000US01077,46265,1,77
3258,0500000US01079,44515,1,79
3259,0500000US01081,48056,1,81
3260,0500000US01083,56460,1,83
3261,0500000US01085,30833,1,85
3262,0500000US01087,32074,1,87
3263,0500000US01089,63417,1,89
3264,0500000US01091,32809,1,91
3265,0500000US01093,35392,1,93
3266,0500000US01095,42490,1,95
3267,0500000US01097,46166,1,97
3268,0500000US01099,30141,1,99
3269,0500000US01101,47990,1,101
3270,0500000US01103,49751,1,103
3271,0500000US01105,23561,1,105
3272,0500000US01107,37458,1,107
3273,0500000US01109,34678,1,109
3274,0500000US01111,41449,1,111
3275,0500000US01113,40978,1,113
3276,0500000US01115,54887,1,115
3277,0500000US01117,75761,1,117
3278,0500000US01119,23132,1,119
3279,0500000US01121,41012,1,121
3280,0500000US01123,43361,1,123
3281,0500000US01125,52221,1,125
3282,0500000US01127,41748,1,127
3283,0500000US01129,40794,1,129
3284,0500000US01131,27237,1,131
3285,0500000US01133,38504,1,133
3286,0500000US02013,69706,2,13
3287,0500000US02016,85517,2,16
3288,0500000US02020,83280,2,20
3289,0500000US02050,54212,2,50
3290,0500000US02060,84688,2,60
3291,0500000US02068,84196,2,68
3292,0500000US02070,58750,2,70
3293,0500000US02090,77095,2,90
3294,0500000US02100,64342,2,100
3295,0500000US02105,63603,2,105
3296,0500000US02110,88213,2,110
3297,0500000US02122,66684,2,122
3298,0500000US02130,70356,2,130
3299,0500000US02150,78281,2,150
3300,0500000US02158,35539,2,158
3301,0500000US02164,46406,2,164
3302,0500000US02170,75905,2,170
3303,0500000US02180,58987,2,180
3304,0500000US02185,75431,2,185
3305,0500000US02188,62949,2,188
3306,0500000US02195,66907,2,195
3307,0500000US02198,54191,2,198
3308,0500000US02220,71534,2,220
3309,0500000US02230,72237,2,230
3310,0500000US02240,71541,2,240
3311,0500000US02261,82306,2,261
3312,0500000US02275,57583,2,275
3313,0500000US02282,65833,2,282
3314,0500000US02290,40000,2,290
3315,0500000US04001,32963,4,1
3316,0500000US04003,48649,4,3
3317,0500000US04005,57616,4,5
3318,0500000US04007,42092,4,7
3319,0500000US04009,51352,4,9
3320,0500000US04011,60962,4,11
3321,0500000US04012,33333,4,12
3322,0500000US04013,61606,4,13
3323,0500000US04015,43266,4,15
3324,0500000US04017,40054,4,17
3325,0500000US04019,51037,4,19
3326,0500000US04021,55550,4,21
3327,0500000US04023,40467,4,23
3328,0500000US04025,50180,4,25
3329,0500000US04027,44058,4,27
3330,0500000US05001,39466,5,1
3331,0500000US05003,39635,5,3
3332,0500000US05005,41481,5,5
3333,0500000US05007,64141,5,7
3334,0500000US05009,43262,5,9
3335,0500000US05011,39510,5,11
3336,0500000US05013,44022,5,13
3337,0500000US05015,43505,5,15
3338,0500000US05017,33051,5,17
3339,0500000US05019,39752,5,19
3340,0500000US05021,33935,5,21
3341,0500000US05023,43391,5,23
3342,0500000US05025,42460,5,25
3343,0500000US05027,36148,5,27
3344,0500000US05029,41196,5,29
3345,0500000US05031,45868,5,31
3346,0500000US05033,46619,5,33
3347,0500000US05035,39002,5,35
3348,0500000US05037,43838,5,37
3349,0500000US05039,36628,5,39
3350,0500000US05041,30234,5,41
3351,0500000US05043,43014,5,43
3352,0500000US05045,51930,5,45
3353,0500000US05047,39463,5,47
3354,0500000US05049,36184,5,49
3355,0500000US05051,43146,5,51
3356,0500000US05053,51920,5,53
3357,0500000US05055,47497,5,55
3358,0500000US05057,41355,5,57
3359,0500000US05059,41262,5,59
3360,0500000US05061,35900,5,61
3361,0500000US05063,43523,5,63
3362,0500000US05065,40218,5,65
3363,0500000US05067,33174,5,67
3364,0500000US05069,38289,5,69
3365,0500000US05071,37170,5,71
3366,0500000US05073,32412,5,73
3367,0500000US05075,38528,5,75
3368,0500000US05077,28367,5,77
3369,0500000US05079,45166,5,79
3370,0500000US05081,45388,5,81
3371,0500000US05083,39748,5,83
3372,0500000US05085,57509,5,85
3373,0500000US05087,43891,5,87
3374,0500000US05089,35518,5,89
3375,0500000US05091,41903,5,91
3376,0500000US05093,37237,5,93
3377,0500000US05095,35190,5,95
3378,0500000US05097,37855,5,97
3379,0500000US05099,37635,5,99
3380,0500000US05101,39896,5,101
3381,0500000US05103,34887,5,103
3382,0500000US05105,46071,5,105
3383,0500000US05107,29263,5,107
3384,0500000US05109,37406,5,109
3385,0500000US05111,39277,5,111
3386,0500000US05113,37035,5,113
3387,0500000US05115,41914,5,115
3388,0500000US05117,41846,5,117
3389,0500000US05119,50093,5,119
3390,0500000US05121,36870,5,121
3391,0500000US05123,35356,5,123
3392,0500000US05125,62152,5,125
3393,0500000US05127,35509,5,127
3394,0500000US05129,36390,5,129
3395,0500000US05131,43240,5,131
3396,0500000US05133,46667,5,133
3397,0500000US05135,33708,5,135
3398,0500000US05137,36162,5,137
3399,0500000US05139,44000,5,139
3400,0500000US05141,36897,5,141
3401,0500000US05143,49629,5,143
3402,0500000US05145,43822,5,145
3403,0500000US05147,31023,5,147
3404,0500000US05149,42361,5,149
3405,0500000US06001,92574,6,1
3406,0500000US06003,64688,6,3
3407,0500000US06005,61198,6,5
3408,0500000US06007,48443,6,7
3409,0500000US06009,58151,6,9
3410,0500000US06011,56704,6,11
3411,0500000US06015,45258,6,15
3412,0500000US06023,45528,6,23
3413,0500000US06025,45834,6,25
3414,0500000US06027,52874,6,27
3415,0500000US06029,52479,6,29
3416,0500000US06031,53865,6,31
3417,0500000US06035,56362,6,35
3418,0500000US06037,64251,6,37
3419,0500000US06039,52884,6,39
3420,0500000US06041,110217,6,41
3421,0500000US06043,51199,6,43
3422,0500000US06051,63018,6,51
3423,0500000US06053,66676,6,53
3424,0500000US06055,84753,6,55
3425,0500000US06057,63240,6,57
3426,0500000US06059,85398,6,59
3427,0500000US06061,84357,6,61
3428,0500000US06063,53270,6,63
3429,0500000US06065,63948,6,65
3430,0500000US06067,63902,6,67
3431,0500000US06071,60164,6,71
3432,0500000US06073,74855,6,73
3433,0500000US06075,104552,6,75
3434,0500000US06077,61145,6,77
3435,0500000US06079,70699,6,79
3436,0500000US06081,113776,6,81
3437,0500000US06083,71657,6,83
3438,0500000US06085,116178,6,85
3439,0500000US06087,78041,6,87
3440,0500000US06089,50905,6,89
3441,0500000US06091,48125,6,91
3442,0500000US06097,76753,6,97
3443,0500000US06099,57387,6,99
3444,0500000US06101,56955,6,101
3445,0500000US06103,42899,6,103
3446,0500000US06105,38497,6,105
3447,0500000US06107,47518,6,107
3448,0500000US06109,56493,6,109
3449,0500000US06111,84017,6,111
3450,0500000US06113,65923,6,113
3451,0500000US06115,52624,6,115
3452,0500000US08001,67575,8,1
3453,0500000US08003,39191,8,3
3454,0500000US08005,73925,8,5
3455,0500000US08007,50753,8,7
3456,0500000US08009,37500,8,9
3457,0500000US08011,34392,8,11
3458,0500000US08013,78642,8,13
3459,0500000US08014,89624,8,14
3460,0500000US08015,54580,8,15
3461,0500000US08017,55227,8,17
3462,0500000US08019,69936,8,19
3463,0500000US08021,34746,8,21
3464,0500000US08023,30593,8,23
3465,0500000US08025,37586,8,25
3466,0500000US08027,44644,8,27
3467,0500000US08029,44512,8,29
3468,0500000US08031,63793,8,31
3469,0500000US08033,41714,8,33
3470,0500000US08035,115314,8,35
3471,0500000US08037,84685,8,37
3472,0500000US08039,96658,8,39
3473,0500000US08041,65334,8,41
3474,0500000US08043,46296,8,43
3475,0500000US08045,72898,8,45
3476,0500000US08047,75120,8,47
3477,0500000US08049,70469,8,49
3478,0500000US08051,54979,8,51
3479,0500000US08053,52188,8,53
3480,0500000US08055,36705,8,55
3481,0500000US08057,48828,8,57
3482,0500000US08059,78943,8,59
3483,0500000US08061,39784,8,61
3484,0500000US08063,51046,8,63
3485,0500000US08065,46918,8,65
3486,0500000US08067,64372,8,67
3487,0500000US08069,67664,8,69
3488,0500000US08071,41945,8,71
3489,0500000US08073,49423,8,73
3490,0500000US08075,48922,8,75
3491,0500000US08077,53683,8,77
3492,0500000US08079,61058,8,79
3493,0500000US08081,52807,8,81
3494,0500000US08083,46797,8,83
3495,0500000US08085,48739,8,85
3496,0500000US08087,51626,8,87
3497,0500000US08089,34136,8,89
3498,0500000US08091,62230,8,91
3499,0500000US08093,66861,8,93
3500,0500000US08095,50724,8,95
3501,0500000US08097,71244,8,97
3502,0500000US08099,40097,8,99
3503,0500000US08101,44634,8,101
3504,0500000US08103,55543,8,103
3505,0500000US08105,38639,8,105
3506,0500000US08107,74273,8,107
3507,0500000US08109,34410,8,109
3508,0500000US08111,46563,8,111
3509,0500000US08113,64478,8,113
3510,0500000US08115,45188,8,115
3511,0500000US08117,77589,8,117
3512,0500000US08119,65382,8,119
3513,0500000US08121,49375,8,121
3514,0500000US08123,70908,8,123
3515,0500000US08125,48394,8,125
3516,0500000US09001,92969,9,1
3517,0500000US09003,72321,9,3
3518,0500000US09005,78314,9,5
3519,0500000US09007,84761,9,7
3520,0500000US09009,67128,9,9
3521,0500000US09011,71368,9,11
3522,0500000US09013,84916,9,13
3523,0500000US09015,64774,9,15
3524,0500000US10001,58775,10,1
3525,0500000US10003,70996,10,3
3526,0500000US10005,60853,10,5
3527,0500000US11001,82604,11,1
3528,0500000US12001,49078,12,1
3529,0500000US12003,61769,12,3
3530,0500000US12005,51829,12,5
3531,0500000US12007,46197,12,7
3532,0500000US12009,54359,12,9
3533,0500000US12011,57333,12,11
3534,0500000US12013,38609,12,13
3535,0500000US12015,49225,12,15
3536,0500000US12017,41424,12,17
3537,0500000US12019,62653,12,19
3538,0500000US12021,65675,12,21
3539,0500000US12023,44491,12,23
3540,0500000US12027,35057,12,27
3541,0500000US12029,38237,12,29
3542,0500000US12031,53473,12,31
3543,0500000US12033,49286,12,33
3544,0500000US12035,53872,12,35
3545,0500000US12037,42855,12,37
3546,0500000US12039,40922,12,39
3547,0500000US12041,42357,12,41
3548,0500000US12043,39879,12,43
3549,0500000US12045,44291,12,45
3550,0500000US12047,34583,12,47
3551,0500000US12049,37594,12,49
3552,0500000US12051,40728,12,51
3553,0500000US12053,46030,12,53
3554,0500000US12055,37314,12,55
3555,0500000US12057,56137,12,57
3556,0500000US12059,38608,12,59
3557,0500000US12061,52336,12,61
3558,0500000US12063,39002,12,63
3559,0500000US12065,48173,12,65
3560,0500000US12067,39543,12,67
3561,0500000US12069,51884,12,69
3562,0500000US12071,54691,12,71
3563,0500000US12073,51201,12,73
3564,0500000US12075,37634,12,75
3565,0500000US12077,37363,12,77
3566,0500000US12079,35509,12,79
3567,0500000US12081,56036,12,81
3568,0500000US12083,43361,12,83
3569,0500000US12085,57959,12,85
3570,0500000US12086,48982,12,86
3571,0500000US12087,67023,12,87
3572,0500000US12089,66297,12,89
3573,0500000US12091,62048,12,91
3574,0500000US12093,40367,12,93
3575,0500000US12095,54335,12,95
3576,0500000US12097,50063,12,97
3577,0500000US12099,59943,12,99
3578,0500000US12101,50417,12,101
3579,0500000US12103,51454,12,103
3580,0500000US12105,48500,12,105
3581,0500000US12107,35649,12,107
3582,0500000US12109,77323,12,109
3583,0500000US12111,49373,12,111
3584,0500000US12113,66242,12,113
3585,0500000US12115,58644,12,115
3586,0500000US12117,63760,12,117
3587,0500000US12119,55228,12,119
3588,0500000US12121,42686,12,121
3589,0500000US12123,36934,12,123
3590,0500000US12125,41770,12,125
3591,0500000US12127,46760,12,127
3592,0500000US12129,62778,12,129
3593,0500000US12131,53785,12,131
3594,0500000US12133,37188,12,133
3595,0500000US13001,39561,13,1
3596,0500000US13003,34877,13,3
3597,0500000US13005,36964,13,5
3598,0500000US13007,37188,13,7
3599,0500000US13009,39426,13,9
3600,0500000US13011,45373,13,11
3601,0500000US13013,57348,13,13
3602,0500000US13015,55452,13,15
3603,0500000US13017,32705,13,17
3604,0500000US13019,37163,13,19
3605,0500000US13021,39931,13,21
3606,0500000US13023,45029,13,23
3607,0500000US13025,37031,13,25
3608,0500000US13027,34322,13,27
3609,0500000US13029,71322,13,29
3610,0500000US13031,41789,13,31
3611,0500000US13033,42773,13,33
3612,0500000US13035,41845,13,35
3613,0500000US13037,31725,13,37
3614,0500000US13039,56397,13,39
3615,0500000US13043,32937,13,43
3616,0500000US13045,49608,13,45
3617,0500000US13047,55125,13,47
3618,0500000US13049,40283,13,49
3619,0500000US13051,54911,13,51
3620,0500000US13053,46453,13,53
3621,0500000US13055,36107,13,55
3622,0500000US13057,79670,13,57
3623,0500000US13059,36889,13,59
3624,0500000US13061,25000,13,61
3625,0500000US13063,45778,13,63
3626,0500000US13065,25236,13,65
3627,0500000US13067,75153,13,67
3628,0500000US13069,38266,13,69
3629,0500000US13071,35472,13,71
3630,0500000US13073,76938,13,73
3631,0500000US13075,38408,13,75
3632,0500000US13077,70717,13,77
3633,0500000US13079,43257,13,79
3634,0500000US13081,35096,13,81
3635,0500000US13083,44471,13,83
3636,0500000US13085,65805,13,85
3637,0500000US13087,39148,13,87
3638,0500000US13089,59280,13,89
3639,0500000US13091,35757,13,91
3640,0500000US13093,35629,13,93
3641,0500000US13095,37633,13,95
3642,0500000US13097,62147,13,97
3643,0500000US13099,31567,13,99
3644,0500000US13101,34447,13,101
3645,0500000US13103,65153,13,103
3646,0500000US13105,37943,13,105
3647,0500000US13107,34946,13,107
3648,0500000US13109,39701,13,109
3649,0500000US13111,45647,13,111
3650,0500000US13113,87272,13,113
3651,0500000US13115,46367,13,115
3652,0500000US13117,101743,13,117
3653,0500000US13119,40198,13,119
3654,0500000US13121,64787,13,121
3655,0500000US13123,49389,13,123
3656,0500000US13125,41686,13,125
3657,0500000US13127,50672,13,127
3658,0500000US13129,44313,13,129
3659,0500000US13131,42348,13,131
3660,0500000US13133,49755,13,133
3661,0500000US13135,67769,13,135
3662,0500000US13137,49140,13,137
3663,0500000US13139,59898,13,139
3664,0500000US13141,31984,13,141
3665,0500000US13143,46353,13,143
3666,0500000US13145,74261,13,145
3667,0500000US13147,41358,13,147
3668,0500000US13149,48094,13,149
3669,0500000US13151,68609,13,151
3670,0500000US13153,58770,13,153
3671,0500000US13155,32339,13,155
3672,0500000US13157,62495,13,157
3673,0500000US13159,43284,13,159
3674,0500000US13161,36531,13,161
3675,0500000US13163,34300,13,163
3676,0500000US13165,27311,13,165
3677,0500000US13167,39813,13,167
3678,0500000US13169,53155,13,169
3679,0500000US13171,41464,13,171
3680,0500000US13173,39104,13,173
3681,0500000US13175,37369,13,175
3682,0500000US13177,65420,13,177
3683,0500000US13179,45959,13,179
3684,0500000US13181,41014,13,181
3685,0500000US13183,55439,13,183
3686,0500000US13185,41390,13,185
3687,0500000US13187,47488,13,187
3688,0500000US13189,39199,13,189
3689,0500000US13191,47114,13,191
3690,0500000US13193,31999,13,193
3691,0500000US13195,51701,13,195
3692,0500000US13197,44309,13,197
3693,0500000US13199,36351,13,199
3694,0500000US13201,42927,13,201
3695,0500000US13205,37027,13,205
3696,0500000US13207,54050,13,207
3697,0500000US13209,40728,13,209
3698,0500000US13211,62530,13,211
3699,0500000US13213,45238,13,213
3700,0500000US13215,45389,13,215
3701,0500000US13217,53309,13,217
3702,0500000US13219,88308,13,219
3703,0500000US13221,44927,13,221
3704,0500000US13223,66467,13,223
3705,0500000US13225,42802,13,225
3706,0500000US13227,64512,13,227
3707,0500000US13229,44167,13,229
3708,0500000US13231,58765,13,231
3709,0500000US13233,43491,13,233
3710,0500000US13235,38770,13,235
3711,0500000US13237,51245,13,237
3712,0500000US13239,30000,13,239
3713,0500000US13241,40902,13,241
3714,0500000US13243,30914,13,243
3715,0500000US13245,40644,13,245
3716,0500000US13247,57049,13,247
3717,0500000US13249,41276,13,249
3718,0500000US13251,37588,13,251
3719,0500000US13253,34338,13,253
3720,0500000US13255,42671,13,255
3721,0500000US13257,43416,13,257
3722,0500000US13259,25385,13,259
3723,0500000US13261,36205,13,261
3724,0500000US13263,36213,13,263
3725,0500000US13265,31797,13,265
3726,0500000US13267,38034,13,267
3727,0500000US13269,33442,13,269
3728,0500000US13271,30288,13,271
3729,0500000US13273,38015,13,273
3730,0500000US13275,40112,13,275
3731,0500000US13277,42790,13,277
3732,0500000US13279,36575,13,279
3733,0500000US13281,43927,13,281
3734,0500000US13283,37606,13,283
3735,0500000US13285,43850,13,285
3736,0500000US13287,38341,13,287
3737,0500000US13289,33037,13,289
3738,0500000US13291,44978,13,291
3739,0500000US13293,36529,13,293
3740,0500000US13295,43650,13,295
3741,0500000US13297,58370,13,297
3742,0500000US13299,39887,13,299
3743,0500000US13301,34730,13,301
3744,0500000US13303,38092,13,303
3745,0500000US13305,44869,13,305
3746,0500000US13307,35755,13,307
3747,0500000US13309,27626,13,309
3748,0500000US13311,46288,13,311
3749,0500000US13313,46970,13,313
3750,0500000US13315,36077,13,315
3751,0500000US13317,35106,13,317
3752,0500000US13319,37583,13,319
3753,0500000US13321,46076,13,321
3754,0500000US15001,59297,15,1
3755,0500000US15003,82906,15,3
3756,0500000US15005,61875,15,5
3757,0500000US15007,78482,15,7
3758,0500000US15009,77117,15,9
3759,0500000US16001,63137,16,1
3760,0500000US16003,45319,16,3
3761,0500000US16005,49739,16,5
3762,0500000US16007,54265,16,7
3763,0500000US16009,46507,16,9
3764,0500000US16011,51288,16,11
3765,0500000US16013,51968,16,13
3766,0500000US16015,53942,16,15
3767,0500000US16017,48710,16,17
3768,0500000US16019,56609,16,19
3769,0500000US16021,43507,16,21
3770,0500000US16023,42250,16,23
3771,0500000US16025,38393,16,25
3772,0500000US16027,49143,16,27
3773,0500000US16029,59611,16,29
3774,0500000US16031,50918,16,31
3775,0500000US16033,35341,16,33
3776,0500000US16035,42348,16,35
3777,0500000US16037,39957,16,37
3778,0500000US16039,46715,16,39
3779,0500000US16041,56613,16,41
3780,0500000US16043,53311,16,43
3781,0500000US16045,43001,16,45
3782,0500000US16047,48638,16,47
3783,0500000US16049,39113,16,49
3784,0500000US16051,60162,16,51
3785,0500000US16053,49306,16,53
3786,0500000US16055,54457,16,55
3787,0500000US16057,45466,16,57
3788,0500000US16059,37921,16,59
3789,0500000US16061,41326,16,61
3790,0500000US16063,48222,16,63
3791,0500000US16065,36031,16,65
3792,0500000US16067,50663,16,67
3793,0500000US16069,54174,16,69
3794,0500000US16071,51058,16,71
3795,0500000US16073,40430,16,73
3796,0500000US16075,50289,16,75
3797,0500000US16077,49985,16,77
3798,0500000US16079,39091,16,79
3799,0500000US16081,68818,16,81
3800,0500000US16083,50778,16,83
3801,0500000US16085,55299,16,85
3802,0500000US16087,37206,16,87
3803,0500000US17001,51398,17,1
3804,0500000US17003,34709,17,3
3805,0500000US17005,58097,17,5
3806,0500000US17007,66898,17,7
3807,0500000US17009,58762,17,9
3808,0500000US17011,55940,17,11
3809,0500000US17013,54392,17,13
3810,0500000US17015,51228,17,15
3811,0500000US17017,51997,17,17
3812,0500000US17019,51692,17,19
3813,0500000US17021,52415,17,21
3814,0500000US17023,54158,17,23
3815,0500000US17025,48691,17,25
3816,0500000US17027,65010,17,27
3817,0500000US17029,44071,17,29
3818,0500000US17031,62088,17,31
3819,0500000US17033,49233,17,33
3820,0500000US17035,53376,17,35
3821,0500000US17037,61086,17,37
3822,0500000US17039,55591,17,39
3823,0500000US17041,54218,17,41
3824,0500000US17043,88711,17,43
3825,0500000US17045,51109,17,45
3826,0500000US17047,49766,17,47
3827,0500000US17049,56293,17,49
3828,0500000US17051,44432,17,51
3829,0500000US17053,51120,17,53
3830,0500000US17055,41414,17,55
3831,0500000US17057,50180,17,57
3832,0500000US17059,42500,17,59
3833,0500000US17061,46052,17,61
3834,0500000US17063,74140,17,63
3835,0500000US17065,56862,17,65
3836,0500000US17067,51549,17,67
3837,0500000US17069,43081,17,69
3838,0500000US17071,52712,17,71
3839,0500000US17073,57250,17,73
3840,0500000US17075,51825,17,75
3841,0500000US17077,37802,17,77
3842,0500000US17079,54951,17,79
3843,0500000US17081,47617,17,81
3844,0500000US17083,56747,17,83
3845,0500000US17085,57083,17,85
3846,0500000US17087,50923,17,87
3847,0500000US17089,76912,17,89
3848,0500000US17091,57981,17,91
3849,0500000US17093,91764,17,93
3850,0500000US17095,43709,17,95
3851,0500000US17097,86244,17,97
3852,0500000US17099,56243,17,99
3853,0500000US17101,45654,17,101
3854,0500000US17103,57901,17,103
3855,0500000US17105,56200,17,105
3856,0500000US17107,57899,17,107
3857,0500000US17109,43724,17,109
3858,0500000US17111,84803,17,111
3859,0500000US17113,65813,17,113
3860,0500000US17115,50444,17,115
3861,0500000US17117,53778,17,117
3862,0500000US17119,57890,17,119
3863,0500000US17121,46102,17,121
3864,0500000US17123,55901,17,123
3865,0500000US17125,45596,17,125
3866,0500000US17127,42604,17,127
3867,0500000US17129,69102,17,129
3868,0500000US17131,58011,17,131
3869,0500000US17133,81268,17,133
3870,0500000US17135,50304,17,135
3871,0500000US17137,48508,17,137
3872,0500000US17139,59623,17,139
3873,0500000US17141,59707,17,141
3874,0500000US17143,54770,17,143
3875,0500000US17145,48298,17,145
3876,0500000US17147,69271,17,147
3877,0500000US17149,42664,17,149
3878,0500000US17151,40671,17,151
3879,0500000US17153,33799,17,153
3880,0500000US17155,65034,17,155
3881,0500000US17157,52107,17,157
3882,0500000US17159,48724,17,159
3883,0500000US17161,52630,17,161
3884,0500000US17163,53681,17,163
3885,0500000US17165,41167,17,165
3886,0500000US17167,60466,17,167
3887,0500000US17169,46151,17,169
3888,0500000US17171,53973,17,171
3889,0500000US17173,51157,17,173
3890,0500000US17175,52260,17,175
3891,0500000US17177,48016,17,177
3892,0500000US17179,62342,17,179
3893,0500000US17181,49182,17,181
3894,0500000US17183,45384,17,183
3895,0500000US17185,51432,17,185
3896,0500000US17187,49607,17,187
3897,0500000US17189,59469,17,189
3898,0500000US17191,49764,17,191
3899,0500000US17193,47773,17,193
3900,0500000US17195,53828,17,195
3901,0500000US17197,83504,17,197
3902,0500000US17199,49053,17,199
3903,0500000US17201,52743,17,201
3904,0500000US17203,71867,17,203
3905,0500000US18001,51713,18,1
3906,0500000US18003,53402,18,3
3907,0500000US18005,59045,18,5
3908,0500000US18007,46188,18,7
3909,0500000US18009,42217,18,9
3910,0500000US18011,80567,18,11
3911,0500000US18013,61455,18,13
3912,0500000US18015,56429,18,15
3913,0500000US18017,47545,18,17
3914,0500000US18019,54240,18,19
3915,0500000US18021,53021,18,21
3916,0500000US18023,52488,18,23
3917,0500000US18025,43875,18,25
3918,0500000US18027,51032,18,27
3919,0500000US18029,65096,18,29
3920,0500000US18031,54622,18,31
3921,0500000US18033,53808,18,33
3922,0500000US18035,42705,18,35
3923,0500000US18037,58994,18,37
