Diversity-Index,BLK_Percent,Amrican_indian/Alk_native_Percent,Asian_percent,Hawaiian/Pacific_Islander_Percent,Two_or_more_percent,His/Latino_Percent,white_percent,County,Code,Year,State
0.28962,0.5,0.7,0.3,0.0,0.8,15.7,82.8,Greeley County,KS,2013,Kansas
0.289577,0.3,1.6,0.8,0.0,1.3,14.5,83.0,Morrill County,NE,2013,Nebraska
0.28927600000000003,6.9,0.3,1.8,0.1,2.4,5.3,83.8,Jefferson County,WV,2013,West Virginia
0.289088,4.7,0.4,2.1,0.1,1.8,9.5,83.6,Lancaster County,PA,2013,Pennsylvania
0.288881,12.9,0.3,0.6,0.0,1.2,2.0,83.3,Powhatan County,VA,2013,Virginia
0.28881599999999996,0.5,11.1,0.4,0.0,3.4,2.1,83.5,Ashland County,WI,2013,Wisconsin
0.288075,4.9,1.0,0.6,0.1,1.3,9.3,83.7,Wood County,TX,2013,Texas
0.287995,0.7,0.8,1.6,0.8,2.4,11.0,83.6,Utah County,UT,2013,Utah
0.287826,8.9,0.2,2.4,0.0,2.3,3.0,83.8,Radford city,VA,2013,Virginia
0.287823,14.0,0.3,0.2,0.0,1.2,1.4,83.2,Prentiss County,MS,2013,Mississippi
0.287773,5.1,0.8,4.2,0.1,2.6,3.9,84.0,Anoka County,MN,2013,Minnesota
0.287773,12.7,0.6,0.5,0.0,1.5,1.6,83.4,Covington County,AL,2013,Alabama
0.287661,82.9,0.1,0.4,0.0,0.6,0.9,15.8,Holmes County,MS,2013,Mississippi
0.28756,7.0,0.5,1.9,0.0,2.3,5.2,83.9,Eaton County,MI,2013,Michigan
0.287184,0.7,1.4,0.9,0.2,1.7,12.9,83.4,Carbon County,UT,2013,Utah
0.286786,1.5,9.3,0.4,0.0,2.8,3.6,83.8,Brown County,KS,2013,Kansas
0.28675,0.3,10.1,0.3,0.2,3.3,3.7,83.7,Sheridan County,NE,2013,Nebraska
0.28649,5.1,0.5,1.1,0.1,2.1,8.0,83.9,Rock County,WI,2013,Wisconsin
0.286337,9.3,0.8,0.6,0.1,1.3,5.0,83.8,Pierce County,GA,2013,Georgia
0.285672,6.5,0.5,1.2,0.2,1.9,6.3,84.0,Buncombe County,NC,2013,North Carolina
0.285366,12.2,0.3,0.4,0.0,1.0,2.7,83.6,Alcorn County,MS,2013,Mississippi
0.284661,1.0,1.0,2.2,0.1,2.3,10.9,83.8,Larimer County,CO,2013,Colorado
0.284614,5.9,1.0,1.0,0.2,2.4,6.2,84.1,Walton County,FL,2013,Florida
0.28460100000000005,2.6,0.5,0.8,0.1,1.9,12.4,83.6,Montgomery County,NY,2013,New York
0.284596,11.0,0.3,0.9,0.0,2.1,2.3,83.8,McCracken County,KY,2013,Kentucky
0.28449,0.8,1.3,0.9,0.5,2.1,11.9,83.7,Tooele County,UT,2013,Utah
0.284304,0.8,0.5,0.3,0.0,1.0,14.7,83.3,Gray County,KS,2013,Kansas
0.28422800000000004,10.0,0.4,0.5,0.0,1.7,3.9,83.9,Rutherford County,NC,2013,North Carolina
0.284073,5.0,0.3,1.5,0.1,1.4,8.6,84.0,Sarasota County,FL,2013,Florida
0.28389699999999995,0.5,6.4,0.8,0.0,3.4,5.9,84.1,Dewey County,OK,2013,Oklahoma
0.283615,4.3,0.2,2.8,0.1,1.5,7.9,84.1,Warren County,NJ,2013,New Jersey
0.283425,1.0,3.4,0.3,0.2,2.4,11.9,83.7,Rio Blanco County,CO,2013,Colorado
0.282973,0.8,2.5,3.7,0.0,2.3,7.4,84.2,Scott County,AR,2013,Arkansas
0.282706,1.9,0.9,0.9,0.0,2.3,11.1,83.9,Harvey County,KS,2013,Kansas
0.281902,1.7,2.6,0.9,0.1,1.9,9.7,84.1,WYOMING,,2013,
0.281563,3.3,0.7,1.1,0.2,1.7,9.8,84.1,Henderson County,NC,2013,North Carolina
0.281435,7.9,0.4,0.8,0.0,2.4,5.2,84.2,Knox County,IL,2013,Illinois
0.281305,1.1,4.0,0.4,0.0,2.9,9.4,84.1,Washita County,OK,2013,Oklahoma
0.281033,10.9,0.2,0.4,0.1,1.3,3.6,84.0,Obion County,TN,2013,Tennessee
0.28031100000000003,1.4,0.5,4.1,0.1,2.4,8.1,84.3,Douglas County,CO,2013,Colorado
0.280244,9.5,0.2,0.7,0.0,2.5,3.3,84.2,Stephenson County,IL,2013,Illinois
0.280181,3.3,0.4,0.6,0.1,0.9,11.4,84.0,Kandiyohi County,MN,2013,Minnesota
0.2801,9.6,0.3,1.4,0.1,1.7,3.5,84.2,Plymouth County,MA,2013,Massachusetts
0.28005599999999997,8.7,0.4,0.8,0.1,0.9,5.7,84.2,Sumter County,FL,2013,Florida
0.280032,0.7,1.1,1.0,0.1,2.0,12.4,83.9,Bonneville County,ID,2013,Idaho
0.279949,1.3,1.0,0.4,0.3,1.2,13.8,83.7,Murray County,GA,2013,Georgia
0.279941,1.0,3.2,1.0,0.1,3.6,8.3,84.3,Plumas County,CA,2013,California
0.279409,7.8,0.5,0.6,0.1,1.4,6.0,84.3,Robertson County,TN,2013,Tennessee
0.279369,0.6,2.1,0.5,0.0,1.4,13.3,83.8,Stafford County,KS,2013,Kansas
0.278438,5.7,0.3,2.5,0.1,1.7,5.8,84.5,St. Johns County,FL,2013,Florida
0.278265,11.7,0.3,0.4,0.0,1.6,2.2,84.1,Scott County,MO,2013,Missouri
0.278204,9.8,0.9,0.4,0.1,1.7,3.4,84.3,Geneva County,AL,2013,Alabama
0.278008,0.7,1.9,0.8,0.2,1.3,13.2,83.9,Millard County,UT,2013,Utah
0.277916,4.2,0.5,5.3,0.1,2.0,3.7,84.6,Washington County,MN,2013,Minnesota
0.27770500000000004,2.0,0.9,0.7,0.1,1.6,11.2,84.2,Parker County,TX,2013,Texas
0.27722800000000003,9.1,0.4,1.1,0.0,1.3,4.3,84.4,Madison County,GA,2013,Georgia
0.276935,9.2,0.3,0.8,0.0,1.6,4.4,84.4,Franklin County,GA,2013,Georgia
0.27671799999999996,4.6,2.7,1.7,0.1,2.3,4.7,84.7,Minnehaha County,SD,2013,South Dakota
0.27669299999999997,7.3,0.3,3.0,0.1,2.6,2.6,84.6,Greene County,OH,2013,Ohio
0.276188,8.7,0.3,0.6,0.0,2.7,3.8,84.5,Erie County,OH,2013,Ohio
0.275753,7.3,0.4,1.0,0.1,2.2,5.1,84.6,Clark County,IN,2013,Indiana
0.275323,1.7,2.0,2.3,0.5,2.0,7.5,84.7,Storey County,NV,2013,Nevada
0.27519499999999997,2.8,0.7,1.3,0.1,2.1,10.5,84.4,Windham County,CT,2013,Connecticut
0.274929,0.6,0.4,0.3,0.0,0.8,14.5,83.9,Clinton County,IN,2013,Indiana
0.274471,3.8,0.7,2.1,0.1,1.6,7.7,84.7,Rice County,MN,2013,Minnesota
0.274425,0.3,11.9,0.4,0.0,2.2,1.6,84.3,Cass County,MN,2013,Minnesota
0.27436,0.8,8.4,0.4,0.0,3.2,4.2,84.6,Jackson County,KS,2013,Kansas
0.274271,8.0,0.5,1.3,0.1,1.3,5.7,84.6,Union County,PA,2013,Pennsylvania
0.274214,0.3,8.7,0.3,0.1,3.9,3.1,84.6,Benewah County,ID,2013,Idaho
0.27408699999999997,3.6,0.4,1.4,0.0,1.5,9.2,84.6,Porter County,IN,2013,Indiana
0.272796,7.2,0.3,2.3,0.0,2.3,4.3,84.8,Rensselaer County,NY,2013,New York
0.272611,9.3,0.3,1.3,0.1,2.4,2.4,84.7,Vanderburgh County,IN,2013,Indiana
0.272606,4.1,0.5,0.7,0.1,1.1,9.9,84.6,Surry County,NC,2013,North Carolina
0.272016,6.7,4.0,0.5,0.0,3.0,1.3,84.9,Alger County,MI,2013,Michigan
0.271839,0.6,9.7,0.5,0.0,2.1,2.9,84.7,Dunn County,ND,2013,North Dakota
0.271318,3.0,1.0,0.4,0.1,1.6,10.0,84.7,Van Zandt County,TX,2013,Texas
0.271228,1.7,1.1,0.4,0.1,2.3,11.0,84.6,Rice County,KS,2013,Kansas
0.27119899999999997,4.2,3.8,0.4,0.1,2.4,5.0,85.0,Alfalfa County,OK,2013,Oklahoma
0.271108,9.0,0.3,0.7,0.1,2.7,3.0,84.8,Clark County,OH,2013,Ohio
0.270814,1.8,0.6,2.8,0.0,1.7,9.3,84.8,Ottawa County,MI,2013,Michigan
0.27060500000000004,0.4,0.9,1.1,0.2,1.4,12.9,84.4,Wasatch County,UT,2013,Utah
0.27049,1.1,1.2,2.2,0.2,3.0,8.4,84.9,Kittitas County,WA,2013,Washington
0.270124,2.3,0.5,5.0,0.1,1.5,6.4,85.0,Bartholomew County,IN,2013,Indiana
0.270005,5.9,0.6,1.1,0.3,2.2,5.8,85.0,Buchanan County,MO,2013,Missouri
0.269911,6.8,0.4,1.6,0.0,2.2,4.7,85.0,Greene County,VA,2013,Virginia
0.26984600000000003,1.0,0.6,1.1,0.1,1.6,11.8,84.6,Sherman County,KS,2013,Kansas
0.269689,4.5,2.3,0.5,0.1,4.1,4.3,85.1,Labette County,KS,2013,Kansas
0.26965900000000004,3.2,2.8,1.1,0.1,2.7,5.9,85.1,Woods County,OK,2013,Oklahoma
0.269504,0.8,0.9,2.3,0.5,1.7,10.2,84.8,Cache County,UT,2013,Utah
0.269335,0.8,84.5,0.4,0.0,2.0,5.2,11.6,Menominee County,WI,2013,Wisconsin
0.269019,6.1,0.3,1.3,0.1,1.5,6.6,85.0,Charlotte County,FL,2013,Florida
0.268997,0.8,1.9,1.6,0.3,3.3,8.2,85.0,Cowlitz County,WA,2013,Washington
0.26891,0.8,1.8,1.0,0.2,3.1,9.4,84.9,Lewis County,WA,2013,Washington
0.268882,9.6,0.5,1.5,0.1,1.5,2.5,84.9,Hanover County,VA,2013,Virginia
0.268435,6.2,0.4,0.4,0.0,1.7,7.0,85.0,Bourbon County,KY,2013,Kentucky
0.267708,3.5,0.3,6.0,0.1,2.3,3.2,85.2,Monroe County,IN,2013,Indiana
0.267673,0.1,8.7,0.3,0.0,4.2,2.2,85.0,Phillips County,MT,2013,Montana
0.26747600000000005,5.5,0.2,3.9,0.1,2.5,3.8,85.2,Broome County,NY,2013,New York
0.267365,11.4,0.5,0.3,0.1,1.0,2.0,84.8,DeKalb County,MO,2013,Missouri
0.26724899999999996,6.5,0.6,0.8,0.0,1.6,6.3,85.1,Davie County,NC,2013,North Carolina
0.267129,10.6,0.5,0.6,0.0,1.7,2.2,84.9,Heard County,GA,2013,Georgia
0.267092,5.3,0.2,2.9,0.1,1.8,5.5,85.2,Middlesex County,CT,2013,Connecticut
0.266898,10.7,0.5,0.3,0.0,1.7,2.3,84.9,Carroll County,TN,2013,Tennessee
0.266785,1.4,0.7,2.0,0.7,2.4,8.8,85.1,Davis County,UT,2013,Utah
0.266254,11.9,0.4,0.2,0.0,1.0,1.9,84.8,Cleveland County,AR,2013,Arkansas
0.266234,10.2,0.5,0.8,0.1,1.4,2.4,85.0,Lauderdale County,AL,2013,Alabama
0.266177,4.0,0.2,5.4,0.1,1.8,3.7,85.3,Hamilton County,IN,2013,Indiana
0.26612600000000003,4.1,0.3,5.7,0.1,2.2,2.9,85.3,Montgomery County,VA,2013,Virginia
0.26591,2.9,0.3,5.0,0.1,2.3,5.1,85.3,Hampshire County,MA,2013,Massachusetts
0.265681,8.1,0.6,1.1,0.1,2.0,3.6,85.2,Hancock County,MS,2013,Mississippi
0.26559099999999997,6.3,0.3,1.4,0.1,1.9,6.3,85.2,York County,PA,2013,Pennsylvania
0.26541,7.8,0.3,0.8,0.0,1.5,4.8,85.2,Oconee County,SC,2013,South Carolina
0.264651,4.6,0.5,1.4,0.1,1.9,7.1,85.3,Frederick County,VA,2013,Virginia
0.264588,3.5,0.3,1.9,0.0,1.3,8.8,85.2,Ocean County,NJ,2013,New Jersey
0.264588,7.4,0.3,1.1,0.0,2.6,3.9,85.3,Berkeley County,WV,2013,West Virginia
0.264304,3.2,1.0,1.1,0.1,2.1,8.0,85.3,Pope County,AR,2013,Arkansas
0.264284,3.1,0.3,1.3,0.0,1.4,10.9,85.0,Lebanon County,PA,2013,Pennsylvania
0.264193,9.2,0.9,0.2,0.0,2.7,2.5,85.2,Lake County,MI,2013,Michigan
0.264178,5.4,0.3,3.6,0.0,1.3,4.6,85.4,Oconee County,GA,2013,Georgia
0.263906,5.8,0.4,0.6,0.0,1.3,7.0,85.3,Lincoln County,NC,2013,North Carolina
0.263893,84.7,0.1,0.4,0.0,0.8,1.1,13.6,Claiborne County,MS,2013,Mississippi
0.263773,8.3,0.4,0.8,0.0,2.5,3.2,85.3,Jackson County,MI,2013,Michigan
0.263727,0.6,6.7,0.3,0.1,2.3,6.0,85.3,Roger Mills County,OK,2013,Oklahoma
0.263549,3.5,1.3,0.8,0.3,2.2,7.2,85.4,Lincoln County,NV,2013,Nevada
0.263472,3.4,0.6,0.3,0.1,1.0,10.5,85.1,Yadkin County,NC,2013,North Carolina
0.263403,2.3,1.7,1.1,0.5,2.9,7.4,85.4,Jasper County,MO,2013,Missouri
0.26315900000000003,3.3,0.8,0.5,0.1,2.2,8.7,85.3,Reno County,KS,2013,Kansas
0.262534,4.9,0.8,0.4,0.1,2.2,7.2,85.4,Pawnee County,KS,2013,Kansas
0.262304,9.5,0.3,0.6,0.0,2.4,2.1,85.3,Madison County,VA,2013,Virginia
0.262285,0.6,1.3,0.5,0.1,1.0,12.2,85.0,Cheyenne County,CO,2013,Colorado
0.262171,0.5,9.3,0.3,0.0,3.1,2.4,85.3,Brule County,SD,2013,South Dakota
0.261725,1.7,0.2,8.7,0.0,1.6,2.9,85.4,Jefferson County,IA,2013,Iowa
0.261648,1.0,0.8,0.2,0.0,0.6,84.8,13.8,La Salle County,TX,2013,Texas
0.261504,11.8,0.4,0.3,0.0,1.1,1.5,85.1,Fayette County,AL,2013,Alabama
0.26109299999999996,10.3,0.4,0.5,0.0,1.8,1.8,85.3,Giles County,TN,2013,Tennessee
0.260788,0.7,0.6,1.5,0.2,1.5,11.3,85.2,Summit County,UT,2013,Utah
0.260291,8.5,0.5,0.8,0.0,2.3,2.9,85.5,Gloucester County,VA,2013,Virginia
0.260286,0.6,4.6,0.4,0.4,2.4,7.7,85.5,Duchesne County,UT,2013,Utah
0.260232,3.1,0.3,0.4,0.0,2.1,9.5,85.4,Sandusky County,OH,2013,Ohio
0.26018800000000003,9.8,0.3,0.9,0.0,1.9,2.1,85.4,Simpson County,KY,2013,Kentucky
0.260087,1.6,0.4,0.5,0.0,1.6,11.6,85.2,Whiteside County,IL,2013,Illinois
0.260024,0.8,1.7,0.8,0.9,1.9,9.9,85.4,Washington County,UT,2013,Utah
0.26,4.4,0.6,2.1,0.1,1.9,6.7,85.6,Bristol County,MA,2013,Massachusetts
0.259801,0.8,1.0,0.3,0.2,1.4,12.5,85.1,Fremont County,ID,2013,Idaho
0.25951,0.8,3.5,1.4,0.3,2.2,7.6,85.6,Bannock County,ID,2013,Idaho
0.25931,0.6,10.2,0.3,0.0,2.7,1.4,85.4,Bayfield County,WI,2013,Wisconsin
0.259286,1.7,1.5,0.7,0.1,1.5,10.3,85.4,Chaffee County,CO,2013,Colorado
0.25927,10.0,0.3,0.3,0.0,1.0,3.6,85.4,Lawrence County,IL,2013,Illinois
0.258983,8.2,0.3,1.3,0.1,1.7,3.3,85.6,KENTUCKY,,2013,
0.258959,9.4,0.5,0.3,0.1,1.9,2.8,85.5,Trousdale County,TN,2013,Tennessee
0.25854,1.2,7.0,0.6,0.1,2.9,3.3,85.7,Fall River County,SD,2013,South Dakota
0.258441,0.5,1.5,1.0,0.2,2.4,9.8,85.5,Tillamook County,OR,2013,Oregon
0.257917,1.0,2.9,0.6,0.1,2.5,8.8,85.6,Major County,OK,2013,Oklahoma
0.257861,8.9,0.4,0.4,0.0,1.5,3.5,85.6,Dixie County,FL,2013,Florida
0.257856,4.0,0.3,4.4,0.1,1.5,4.7,85.8,Bucks County,PA,2013,Pennsylvania
0.257729,0.5,9.0,0.5,0.1,3.0,2.2,85.6,Ramsey County,ND,2013,North Dakota
0.257511,1.5,2.5,1.6,0.1,2.7,6.7,85.8,Crawford County,AR,2013,Arkansas
0.257119,3.6,2.4,1.2,0.2,2.6,4.8,85.9,Ward County,ND,2013,North Dakota
0.25697800000000004,0.4,9.6,0.6,0.1,2.4,2.1,85.6,Valley County,MT,2013,Montana
0.25662199999999996,1.3,0.8,2.6,0.2,2.6,7.5,85.8,Ada County,ID,2013,Idaho
0.256443,7.2,0.4,0.8,0.0,2.3,4.0,85.8,Grant County,IN,2013,Indiana
0.256363,4.6,0.3,3.5,0.1,1.4,4.7,85.9,Williamson County,TN,2013,Tennessee
0.255723,3.3,0.7,0.7,0.2,1.9,8.1,85.8,Pettis County,MO,2013,Missouri
0.255583,12.2,0.4,0.1,0.0,1.0,1.0,85.4,Prairie County,AR,2013,Arkansas
0.255336,1.9,1.7,2.3,0.4,3.7,5.0,86.0,Spokane County,WA,2013,Washington
0.254506,7.5,0.3,1.3,0.0,2.1,3.7,85.9,Erie County,PA,2013,Pennsylvania
0.254379,0.5,2.3,1.0,0.1,3.4,7.7,85.9,Lake County,OR,2013,Oregon
0.25437,1.7,0.8,0.6,0.0,0.7,85.4,12.6,Dimmit County,TX,2013,Texas
0.253317,2.0,0.8,0.9,0.2,1.3,9.9,85.8,Wapello County,IA,2013,Iowa
0.253304,85.3,0.1,0.1,0.0,0.5,0.4,13.8,Jefferson County,MS,2013,Mississippi
0.253268,8.5,0.4,0.5,0.0,1.7,3.6,85.9,Madison County,IN,2013,Indiana
0.253121,8.4,0.2,0.2,0.1,1.3,4.2,85.9,Todd County,KY,2013,Kentucky
0.252753,0.5,1.2,1.4,0.1,3.0,9.0,85.9,Nevada County,CA,2013,California
0.25255900000000003,5.0,0.4,1.0,0.1,1.8,7.0,86.0,Cape May County,NJ,2013,New Jersey
0.252392,4.6,0.4,1.2,0.1,1.5,8.5,85.9,Luzerne County,PA,2013,Pennsylvania
0.25222100000000003,0.4,9.3,0.4,0.0,3.1,1.6,85.9,Clearwater County,MN,2013,Minnesota
0.252158,11.4,0.2,0.1,0.0,1.4,1.4,85.7,Lamar County,AL,2013,Alabama
0.252152,7.1,0.4,1.9,0.0,2.2,2.5,86.1,Vigo County,IN,2013,Indiana
0.251719,6.9,0.3,1.3,0.1,1.6,4.2,86.1,Sumner County,TN,2013,Tennessee
0.251685,1.6,4.6,0.9,0.1,3.6,3.9,86.2,Cascade County,MT,2013,Montana
0.251369,2.2,0.5,1.5,0.1,1.4,9.0,86.0,Warren County,IL,2013,Illinois
0.251051,5.4,0.2,0.7,0.1,1.3,6.7,86.1,Woodford County,KY,2013,Kentucky
0.250934,0.8,1.0,0.7,0.1,1.2,11.2,85.8,Hood County,TX,2013,Texas
0.250819,9.3,0.4,0.4,0.0,1.8,2.4,86.0,Chester County,TN,2013,Tennessee
0.250803,8.1,0.3,0.9,0.1,1.8,3.0,86.1,Madison County,IL,2013,Illinois
0.25072,0.5,2.9,1.1,0.2,4.2,5.9,86.2,Coos County,OR,2013,Oregon
0.250718,2.7,0.2,6.5,0.0,1.6,3.2,86.2,Story County,IA,2013,Iowa
0.250708,1.7,0.5,4.9,0.0,1.3,5.8,86.2,Sheboygan County,WI,2013,Wisconsin
0.25037800000000004,1.3,3.7,1.2,0.1,4.7,3.1,86.3,Denali Borough,AK,2013,Alaska
0.249824,1.2,0.5,1.0,0.1,1.2,10.9,85.9,Walworth County,WI,2013,Wisconsin
0.24979200000000001,7.5,0.3,2.0,0.0,1.7,2.9,86.2,Salem city,VA,2013,Virginia
0.24973,6.8,0.4,0.5,0.1,1.6,4.8,86.2,Marshall County,TN,2013,Tennessee
0.249495,10.0,0.2,0.4,0.1,1.0,2.8,86.0,Randolph County,IL,2013,Illinois
0.24883400000000003,0.4,1.8,1.3,0.4,1.5,10.4,86.0,Beaver County,UT,2013,Utah
0.248716,4.7,0.6,1.9,0.3,2.7,3.8,86.4,Johnson County,MO,2013,Missouri
0.248532,10.7,0.3,0.4,0.0,1.5,1.3,86.0,Pike County,GA,2013,Georgia
0.24846500000000002,7.2,0.4,1.0,0.0,2.5,2.9,86.3,Howard County,IN,2013,Indiana
0.24821,0.4,1.8,0.4,0.1,1.3,10.8,86.0,Walsh County,ND,2013,North Dakota
0.24799000000000002,8.8,0.4,0.4,0.1,1.7,3.0,86.2,Perry County,IL,2013,Illinois
0.24763600000000002,0.3,11.1,0.3,0.0,1.3,1.6,86.0,Vilas County,WI,2013,Wisconsin
0.24752800000000003,9.3,0.4,0.8,0.1,1.3,2.3,86.2,St. Clair County,AL,2013,Alabama
0.24736100000000003,2.6,3.7,1.8,0.0,2.6,3.7,86.5,Isabella County,MI,2013,Michigan
0.247261,2.9,1.0,0.7,0.0,1.6,8.2,86.3,Rains County,TX,2013,Texas
0.24695999999999999,0.7,1.0,1.0,0.1,2.5,8.6,86.3,Clark County,KS,2013,Kansas
0.24679299999999998,0.4,6.5,0.5,0.2,2.9,4.0,86.4,Lewis County,ID,2013,Idaho
0.246577,0.7,8.7,0.6,0.0,2.6,1.8,86.3,Cook County,MN,2013,Minnesota
0.245625,6.3,0.6,1.2,0.1,2.0,4.0,86.5,Carteret County,NC,2013,North Carolina
0.245588,5.0,0.7,0.7,0.0,1.5,5.8,86.5,Ellsworth County,KS,2013,Kansas
0.245427,6.5,0.4,1.2,0.1,2.1,3.9,86.5,Cecil County,MD,2013,Maryland
0.24541999999999997,0.7,1.5,1.1,0.2,3.1,8.2,86.4,Linn County,OR,2013,Oregon
0.24539899999999998,0.2,9.2,0.2,0.0,3.6,0.8,86.3,Schoolcraft County,MI,2013,Michigan
0.24539299999999997,0.2,0.4,0.1,0.0,0.8,12.9,85.9,Chase County,NE,2013,Nebraska
0.24530300000000002,1.0,1.6,0.8,0.6,1.6,9.6,86.3,Sanpete County,UT,2013,Utah
0.244716,6.3,0.4,0.9,0.0,1.7,5.2,86.5,Greene County,NY,2013,New York
0.24466500000000002,3.5,0.2,3.9,0.1,1.8,4.8,86.6,Tolland County,CT,2013,Connecticut
0.244653,0.3,4.6,0.7,0.3,3.8,4.2,86.6,Skagway Municipality,AK,2013,Alaska
0.24464499999999997,1.1,1.0,0.7,0.4,1.2,10.9,86.2,Dodge County,NE,2013,Nebraska
0.244252,3.0,2.7,2.2,0.1,2.4,3.7,86.7,Grand Forks County,ND,2013,North Dakota
0.24420799999999998,0.8,1.3,1.4,0.3,2.7,8.0,86.5,Clatsop County,OR,2013,Oregon
0.24416999999999997,0.9,0.8,0.4,0.0,0.9,11.2,86.2,Throckmorton County,TX,2013,Texas
0.24406999999999998,0.4,1.9,0.4,0.1,2.4,9.2,86.4,Sierra County,CA,2013,California
0.243706,6.8,0.3,1.8,0.0,1.5,3.4,86.6,Pickens County,SC,2013,South Carolina
0.24345100000000003,0.8,0.6,0.6,0.0,1.2,11.5,86.2,Clarke County,IA,2013,Iowa
0.243245,3.5,0.4,0.6,0.1,1.4,8.4,86.5,Warren County,TN,2013,Tennessee
0.243114,1.3,0.7,0.3,0.1,1.5,10.8,86.3,Shackelford County,TX,2013,Texas
0.24283400000000002,7.6,0.3,0.8,0.0,2.0,3.1,86.6,Boyle County,KY,2013,Kentucky
0.242813,9.0,0.2,0.4,0.1,2.1,2.0,86.5,Mathews County,VA,2013,Virginia
0.242641,2.6,0.3,3.6,0.1,1.8,5.8,86.7,Hillsborough County,NH,2013,New Hampshire
0.242608,9.2,0.2,0.7,0.0,1.9,1.7,86.5,Richland County,OH,2013,Ohio
0.242373,0.6,2.4,1.1,0.4,1.9,8.1,86.6,Iron County,UT,2013,Utah
0.242338,6.7,0.3,1.5,0.0,2.5,2.5,86.7,Norton city,VA,2013,Virginia
0.242211,0.9,1.7,0.5,0.0,0.9,11.2,86.3,Hamilton County,TX,2013,Texas
0.24208400000000002,6.7,0.4,1.3,0.1,1.6,3.6,86.7,Wilson County,TN,2013,Tennessee
0.242081,7.0,1.1,1.0,0.0,2.2,2.5,86.7,Niagara County,NY,2013,New York
0.24169899999999997,8.6,0.2,0.8,0.0,1.6,2.5,86.6,Marion County,KY,2013,Kentucky
0.24163099999999998,0.8,0.5,1.5,0.1,1.5,9.8,86.5,Pitkin County,CO,2013,Colorado
0.241409,8.8,0.3,0.8,0.0,1.7,2.3,86.6,Jefferson County,IL,2013,Illinois
0.241141,1.0,1.8,0.3,0.0,2.0,9.9,86.5,Baca County,CO,2013,Colorado
0.24099299999999999,7.5,0.8,0.4,0.0,1.3,3.8,86.7,Sabine County,TX,2013,Texas
0.240787,1.1,1.0,0.6,0.1,1.1,10.3,86.5,Goshen County,WY,2013,Wyoming
0.24070300000000003,1.6,3.9,1.5,0.6,2.7,3.7,86.9,Dawes County,NE,2013,Nebraska
0.240277,2.1,6.8,0.4,0.1,1.6,3.1,86.8,Jackson County,WI,2013,Wisconsin
0.240206,6.8,0.3,1.3,0.0,2.8,2.8,86.8,Chemung County,NY,2013,New York
0.23985599999999999,0.1,1.9,0.1,0.0,1.7,11.4,86.4,Jackson County,CO,2013,Colorado
0.239477,5.8,0.3,2.4,0.1,1.6,3.4,86.9,Hendricks County,IN,2013,Indiana
0.239373,0.2,86.5,0.3,0.0,2.2,3.3,10.4,Todd County,SD,2013,South Dakota
0.239118,0.6,7.8,0.5,0.0,3.2,1.7,86.8,Becker County,MN,2013,Minnesota
0.23911300000000002,1.9,1.4,0.8,0.1,2.1,8.0,86.8,Natrona County,WY,2013,Wyoming
0.239112,2.7,0.2,3.7,0.0,1.2,5.9,86.9,Hunterdon County,NJ,2013,New Jersey
0.23879099999999998,0.6,1.3,0.6,0.0,1.4,10.4,86.6,Montague County,TX,2013,Texas
0.23876799999999998,1.0,2.5,1.5,0.9,3.0,4.9,87.0,Newton County,MO,2013,Missouri
0.238473,6.9,0.4,1.2,0.0,1.7,3.4,86.9,Queen Anne's County,MD,2013,Maryland
0.238283,6.4,0.7,0.5,0.0,1.9,4.5,86.9,Orleans County,NY,2013,New York
0.23826799999999998,5.8,0.6,0.5,0.0,1.1,5.5,86.9,Gratiot County,MI,2013,Michigan
0.238134,5.4,1.1,0.8,0.0,2.9,3.2,87.0,Cass County,MI,2013,Michigan
0.23789899999999997,3.9,0.5,1.8,0.1,2.7,5.1,87.0,Newport County,RI,2013,Rhode Island
0.237089,8.0,0.4,0.7,0.0,1.4,3.3,86.9,Logan County,IL,2013,Illinois
0.23706,0.6,6.5,0.8,0.1,2.5,3.3,87.0,MONTANA,,2013,
0.23671599999999998,4.7,0.4,0.5,0.1,1.7,6.2,87.0,Graves County,KY,2013,Kentucky
0.236698,0.2,9.5,0.4,0.1,1.6,2.4,86.8,Knox County,NE,2013,Nebraska
0.236175,0.6,0.6,0.2,0.2,1.0,11.7,86.6,Dixon County,NE,2013,Nebraska
0.235881,2.4,0.7,2.8,0.0,1.5,6.2,87.1,Lyon County,MN,2013,Minnesota
0.23554099999999997,6.1,0.6,1.0,0.1,1.4,4.2,87.1,Saline County,AR,2013,Arkansas
0.235096,5.8,0.5,0.7,0.0,1.1,5.2,87.1,Hardin County,TX,2013,Texas
0.234954,2.1,0.4,0.4,0.0,1.4,9.6,86.9,Defiance County,OH,2013,Ohio
0.234877,0.8,0.4,0.5,0.2,1.0,11.5,86.7,Franklin County,IA,2013,Iowa
0.23443699999999998,7.7,0.4,1.3,0.0,1.8,2.2,87.1,Cape Girardeau County,MO,2013,Missouri
0.23417600000000002,0.5,5.7,0.7,0.2,3.2,3.3,87.2,Stevens County,WA,2013,Washington
0.234079,0.9,4.9,0.2,0.1,4.7,2.9,87.2,Chautauqua County,KS,2013,Kansas
0.23399999999999999,6.6,0.9,0.7,0.1,2.0,2.7,87.2,Holmes County,FL,2013,Florida
0.233967,6.1,0.6,0.9,0.1,1.7,3.9,87.2,Lonoke County,AR,2013,Arkansas
